数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
730,-1.845875961,1.341640786,1.341640786,0,-0.292770022,99.5380369,59.97433452,21.07991317,1.200796891,,,,,,,23886.1639,1200.796891
731,0.99393321,1.341640786,1.341640786,0,-0.292770022,93.83545067,39.31364975,21.07991317,0.870262395,,,,,,,18534.46871,870.2623948
732,-1.845875961,1.341640786,1.341640786,1.224744871,-0.292770022,97.70025981,42.92158985,23.8861639,0.867546689,,,,,,,18534.46871,867.546689
733,-1.845875961,1.341640786,-1.341640786,-1.224744871,0.292770022,95.50985861,73.22929522,18.1897587,0.860091089,,,,,,,18534.46871,860.0910891
734,-1.845875961,1.341640786,-1.341640786,0,0.292770022,107.7523949,96.09105112,20.88550993,0.961723768,,,,,,,21274.26653,961.7237681
735,0.99393321,1.341640786,-1.341640786,0,0.292770022,102.9994961,79.9716982,20.88550993,0.947062531,,,,,,,21274.26653,947.0625311
736,-1.845875961,1.341640786,-1.341640786,1.224744871,0.292770022,108.8381779,89.1228983,23.66959277,0.933489443,,,,,,,21274.26653,933.4894432
737,-1.845875961,1.341640786,-0.447213595,-1.224744871,0.292770022,96.11697255,71.55890799,18.36213224,1.069351018,,,,,,,24102.6702,1069.351018
738,0.99393321,1.341640786,-0.447213595,-1.224744871,0.292770022,89.62948604,48.24090875,18.36213224,1.058529866,,,,,,,24102.6702,1058.529866
739,-1.845875961,1.341640786,-0.447213595,0,0.292770022,110.5392981,83.60049789,21.07991317,1.049219512,,,,,,,24102.6702,1049.219512
740,0.99393321,1.341640786,-0.447213595,0,0.292770022,108.9488227,64.68502325,21.07991317,0.791991383,,,,,,,18706.76915,791.991383
741,-1.845875961,1.341640786,-0.447213595,1.224744871,0.292770022,105.3118341,61.40963901,23.8861639,0.7836305,,,,,,,18706.76915,783.6305004
742,0.99393321,1.341640786,-0.447213595,1.224744871,0.292770022,103.8105143,48.66890412,23.8861639,0.780909046,,,,,,,18706.76915,780.9090459
743,-1.845875961,1.341640786,0.447213595,-1.224744871,0.292770022,86.16016667,48.82087564,18.53446871,0.866704177,,,,,,,21468.57138,866.7041768
744,0.99393321,1.341640786,0.447213595,-1.224744871,0.292770022,86.29088013,42.77149939,18.53446871,0.859551244,,,,,,,21468.57138,859.5512441
745,-1.845875961,1.341640786,0.447213595,0,0.292770022,101.4016101,48.3605094,21.27426653,0.848455844,,,,,,,21468.57138,848.4558437
746,0.99393321,1.341640786,0.447213595,0,0.292770022,100.0030244,45.63077096,21.27426653,0.967902494,,,,,,,24319.11344,967.9024936
747,-1.845875961,1.341640786,0.447213595,1.224744871,0.292770022,105.3469278,55.93605921,24.1026702,0.956332642,,,,,,,24319.11344,956.3326423
748,0.99393321,1.341640786,0.447213595,1.224744871,0.292770022,99.70419403,44.72354204,24.1026702,0.940273152,,,,,,,24319.11344,940.273152
749,-1.845875961,1.341640786,1.341640786,-1.224744871,0.292770022,89.75325364,48.16970536,18.70676915,1.220846587,,,,,,,18534.46871,1220.846587
750,-1.845875961,1.341640786,1.341640786,0,0.292770022,96.44767202,47.45130093,21.46857138,1.221890544,,,,,,,18534.46871,1221.890544
751,0.99393321,1.341640786,1.341640786,0,0.292770022,93.0614933,46.78071335,21.46857138,1.214875886,,,,,,,18534.46871,1214.875886
752,-1.845875961,1.341640786,1.341640786,1.224744871,0.292770022,104.6560138,65.55517607,24.31911344,1.333370689,,,,,,,21274.26653,1333.370689
753,-1.845875961,1.341640786,-1.341640786,-1.224744871,0.878310066,99.62803649,74.60598676,18.53446871,1.325440134,,,,,,,21274.26653,1325.440134
754,-1.845875961,1.341640786,-1.341640786,0,0.878310066,114.0567606,86.61697859,21.27426653,1.329341621,,,,,,,21274.26653,1329.341621
755,0.99393321,1.341640786,-1.341640786,0,0.878310066,116.356361,77.22210281,21.27426653,1.532298785,,,,,,,24102.6702,1532.298785
756,-1.845875961,1.341640786,-1.341640786,1.224744871,0.878310066,122.2086214,104.2310609,24.1026702,1.519066074,,,,,,,24102.6702,1519.066074
757,-1.845875961,1.341640786,-0.447213595,-1.224744871,0.878310066,101.8276925,78.69712569,18.70676915,1.511741488,,,,,,,24102.6702,1511.741488
758,0.99393321,1.341640786,-0.447213595,-1.224744871,0.878310066,87.04553057,68.90153664,18.70676915,1.070703264,,,,,,,18706.76915,1070.703264
759,-1.845875961,1.341640786,-0.447213595,0,0.878310066,113.9048001,71.27349001,21.46857138,1.061832136,,,,,,,18706.76915,1061.832136
760,0.99393321,1.341640786,-0.447213595,0,0.878310066,117.8776953,65.64193168,21.46857138,1.061460104,,,,,,,18706.76915,1061.460104
761,-1.845875961,1.341640786,-0.447213595,1.224744871,0.878310066,118.990671,91.95943242,24.31911344,1.149238888,,,,,,,21468.57138,1149.238888
762,0.99393321,1.341640786,-0.447213595,1.224744871,0.878310066,114.6971343,69.31288735,24.31911344,1.152523965,,,,,,,21468.57138,1152.523965
763,-1.845875961,1.341640786,0.447213595,-1.224744871,0.878310066,97.66764254,64.24791439,18.87903457,1.153067627,,,,,,,21468.57138,1153.067627
764,0.99393321,1.341640786,0.447213595,-1.224744871,0.878310066,92.89002529,59.57395696,18.87903457,1.309613878,,,,,,,24319.11344,1309.613878
765,-1.845875961,1.341640786,0.447213595,0,0.878310066,104.0785798,65.96150791,21.66282905,1.301747789,,,,,,,24319.11344,1301.747789
766,0.99393321,1.341640786,0.447213595,0,0.878310066,106.1273559,63.79509888,21.66282905,1.28666345,,,,,,,24319.11344,1286.66345
767,-1.845875961,1.341640786,0.447213595,1.224744871,0.878310066,123.5857227,76.15099994,24.53549533,0.958405955,,,,,,,18879.03457,958.4059551
768,0.99393321,1.341640786,0.447213595,1.224744871,0.878310066,118.6450672,61.6029947,24.53549533,0.950742394,,,,,,,18879.03457,950.7423944
769,-1.845875961,1.341640786,1.341640786,-1.224744871,0.878310066,97.95073007,56.56444325,19.05126592,0.942050348,,,,,,,18879.03457,942.0503478
770,-1.845875961,1.341640786,1.341640786,0,0.878310066,104.0773988,63.33542337,21.85704081,1.036207143,,,,,,,21662.82905,1036.207143
771,0.99393321,1.341640786,1.341640786,0,0.878310066,103.5664834,63.16594353,21.85704081,1.037541048,,,,,,,21662.82905,1037.541048
772,-1.845875961,1.341640786,1.341640786,1.224744871,0.878310066,121.5958467,71.18996624,24.75181749,1.01438346,,,,,,,21662.82905,1014.38346
773,-1.845875961,1.341640786,-1.341640786,-1.224744871,1.463850109,102.9841623,89.31599309,18.87903457,1.157148876,,,,,,,24535.49533,1157.148876
774,-1.845875961,1.341640786,-1.341640786,0,1.463850109,120.7648527,92.38518845,21.66282905,1.153240863,,,,,,,24535.49533,1153.240863
775,0.99393321,1.341640786,-1.341640786,0,1.463850109,119.6317317,94.91046256,21.66282905,1.142483803,,,,,,,24535.49533,1142.483803
776,-1.845875961,1.341640786,-1.341640786,1.224744871,1.463850109,140.262565,135.1668935,24.53549533,0.866762797,,,,,,,19051.26592,866.7627966
777,-1.845875961,1.341640786,-0.447213595,-1.224744871,1.463850109,94.93014186,76.64508239,19.05126592,0.863976883,,,,,,,19051.26592,863.9768834
778,0.99393321,1.341640786,-0.447213595,-1.224744871,1.463850109,89.56826187,77.72648581,19.05126592,0.856194802,,,,,,,19051.26592,856.1948023
779,-1.845875961,1.341640786,-0.447213595,0,1.463850109,113.3060756,101.1900921,21.85704081,0.959800426,,,,,,,21857.04081,959.800426
780,0.99393321,1.341640786,-0.447213595,0,1.463850109,115.1649457,106.482984,21.85704081,0.950228834,,,,,,,21857.04081,950.2288342
781,-1.845875961,1.341640786,-0.447213595,1.224744871,1.463850109,140.9474679,103.7543551,24.75181749,0.938885809,,,,,,,21857.04081,938.8858087
782,0.99393321,1.341640786,-0.447213595,1.224744871,1.463850109,134.5012703,87.360304,24.75181749,1.04854932,,,,,,,24751.81749,1048.54932
783,-1.845875961,1.341640786,0.447213595,-1.224744871,1.463850109,103.5100706,55.90331127,19.22346413,1.0386329,,,,,,,24751.81749,1038.6329
784,0.99393321,1.341640786,0.447213595,-1.224744871,1.463850109,97.62338664,58.2857352,19.22346413,1.02560077,,,,,,,24751.81749,1025.60077
785,-1.845875961,1.341640786,0.447213595,0,1.463850109,109.9265074,79.7893518,22.0512079,1.321198394,,,,,,,18879.03457,1321.198394
786,0.99393321,1.341640786,0.447213595,0,1.463850109,105.0041431,80.02229054,22.0512079,1.323868598,,,,,,,18879.03457,1323.868598
787,-1.845875961,1.341640786,0.447213595,1.224744871,1.463850109,132.6287816,87.97539335,24.96808152,1.314103454,,,,,,,18879.03457,1314.103454
788,0.99393321,1.341640786,0.447213595,1.224744871,1.463850109,128.3572779,77.60467716,24.96808152,1.434968728,,,,,,,21662.82905,1434.968728
789,-1.845875961,1.341640786,1.341640786,-1.224744871,1.463850109,99.67474059,57.73168274,19.3956301,1.44318885,,,,,,,21662.82905,1443.18885
790,-1.845875961,1.341640786,1.341640786,0,1.463850109,115.6511616,77.83998388,22.2453315,1.42305058,,,,,,,21662.82905,1423.05058
791,0.99393321,1.341640786,1.341640786,0,1.463850109,115.6861419,81.28004544,22.2453315,1.613183524,,,,,,,24535.49533,1613.183524
792,-1.845875961,1.341640786,1.341640786,1.224744871,1.463850109,127.9519632,73.67284587,25.18428894,1.622210807,,,,,,,24535.49533,1622.210807
793,-0.141990459,-1.341640786,-1.341640786,-1.224744871,-1.463850109,51.14000757,41.09660441,17.15467555,1.609953728,,,,,,,24535.49533,1609.953728
794,0.283980917,-1.341640786,-1.341640786,-1.224744871,-1.463850109,52.08752065,42.93613726,17.15467555,1.152786077,,,,,,,19051.26592,1152.786077
795,0.709952293,-1.341640786,-1.341640786,-1.224744871,-1.463850109,54.4521981,40.59397035,17.15467555,1.14682119,,,,,,,19051.26592,1146.82119
796,-0.141990459,-1.341640786,-1.341640786,0,-1.463850109,66.93686449,30.87311725,19.71795869,1.151240058,,,,,,,19051.26592,1151.240058
797,0.283980917,-1.341640786,-1.341640786,0,-1.463850109,67.93861717,35.13340096,19.71795869,1.27698461,,,,,,,21857.04081,1276.98461
798,0.709952293,-1.341640786,-1.341640786,0,-1.463850109,65.42781712,40.92909892,19.71795869,1.268774124,,,,,,,21857.04081,1268.774124
799,-0.141990459,-1.341640786,-1.341640786,1.224744871,-1.463850109,72.8961309,31.93356155,22.368697,1.258591008,,,,,,,21857.04081,1258.591008
800,0.283980917,-1.341640786,-1.341640786,1.224744871,-1.463850109,77.88908259,38.05922167,22.368697,1.39376718,,,,,,,24751.81749,1393.76718
801,0.709952293,-1.341640786,-1.341640786,1.224744871,-1.463850109,77.22317139,41.95784276,22.368697,1.392088126,,,,,,,24751.81749,1392.088126
802,-0.141990459,-1.341640786,-0.447213595,-1.224744871,-1.463850109,59.92364876,27.41014556,17.32729571,1.378289796,,,,,,,24751.81749,1378.289796
803,0.283980917,-1.341640786,-0.447213595,-1.224744871,-1.463850109,58.79931528,25.05069626,17.32729571,1.039479841,,,,,,,19223.46413,1039.479841
804,0.709952293,-1.341640786,-0.447213595,-1.224744871,-1.463850109,57.13501608,30.72529088,17.32729571,1.034265617,,,,,,,19223.46413,1034.265617
805,-0.141990459,-1.341640786,-0.447213595,0,-1.463850109,69.48491484,25.1966383,19.91269334,1.03067555,,,,,,,19223.46413,1030.67555
806,0.283980917,-1.341640786,-0.447213595,0,-1.463850109,74.25899646,29.2887155,19.91269334,1.153310385,,,,,,,22051.2079,1153.310385
807,0.709952293,-1.341640786,-0.447213595,0,-1.463850109,70.17028503,29.92486573,19.91269334,1.146372598,,,,,,,22051.2079,1146.372598
808,-0.141990459,-1.341640786,-0.447213595,1.224744871,-1.463850109,73.96905557,22.76089371,22.58569814,1.132313753,,,,,,,22051.2079,1132.313753
809,0.283980917,-1.341640786,-0.447213595,1.224744871,-1.463850109,76.46004019,32.6550298,22.58569814,1.257930198,,,,,,,24968.08152,1257.930198
810,0.709952293,-1.341640786,-0.447213595,1.224744871,-1.463850109,75.14358733,35.51688759,22.58569814,1.242720429,,,,,,,24968.08152,1242.720429
811,-0.141990459,-1.341640786,0.447213595,-1.224744871,-1.463850109,58.59495817,23.81357968,17.49987165,1.232828819,,,,,,,24968.08152,1232.828819
812,0.283980917,-1.341640786,0.447213595,-1.224744871,-1.463850109,57.77019152,26.00037639,17.49987165,0.963028046,,,,,,,19395.6301,963.0280462
813,0.709952293,-1.341640786,0.447213595,-1.224744871,-1.463850109,59.58254766,29.85290561,17.49987165,0.950565033,,,,,,,19395.6301,950.5650332
814,-0.141990459,-1.341640786,0.447213595,0,-1.463850109,68.55163265,22.38948936,20.10736863,0.942263152,,,,,,,19395.6301,942.2631523
815,0.283980917,-1.341640786,0.447213595,0,-1.463850109,64.27467357,23.06898078,20.10736863,1.054212511,,,,,,,22245.3315,1054.212511
816,0.709952293,-1.341640786,0.447213595,0,-1.463850109,64.56650255,25.68135146,20.10736863,1.043680196,,,,,,,22245.3315,1043.680196
817,-0.141990459,-1.341640786,0.447213595,1.224744871,-1.463850109,73.14579732,27.63500332,22.80262232,1.032612273,,,,,,,22245.3315,1032.612273
818,0.283980917,-1.341640786,0.447213595,1.224744871,-1.463850109,72.92444286,29.72769583,22.80262232,1.13959247,,,,,,,25184.28894,1139.59247
819,0.709952293,-1.341640786,0.447213595,1.224744871,-1.463850109,72.84803367,33.82478586,22.80262232,1.135496708,,,,,,,25184.28894,1135.496708
820,-0.141990459,-1.341640786,1.341640786,-1.224744871,-1.463850109,60.60859136,21.40648415,17.67240468,1.129696421,,,,,,,25184.28894,1129.696421
821,0.283980917,-1.341640786,1.341640786,-1.224744871,-1.463850109,58.32296566,22.68579046,17.67240468,0.814175596,,,,,,,17154.67555,814.1755955
822,0.709952293,-1.341640786,1.341640786,-1.224744871,-1.463850109,60.51797808,26.15770834,17.67240468,0.808367278,,,,,,,17154.67555,808.3672779
823,-0.141990459,-1.341640786,1.341640786,0,-1.463850109,62.49495039,18.62512447,20.30198629,0.80197586,,,,,,,17154.67555,801.9758603
824,0.283980917,-1.341640786,1.341640786,0,-1.463850109,64.7926848,21.59424461,20.30198629,0.924168182,,,,,,,19717.95869,924.1681818
825,0.709952293,-1.341640786,1.341640786,0,-1.463850109,63.72259573,23.54556838,20.30198629,0.914955988,,,,,,,19717.95869,914.9559875
826,-0.141990459,-1.341640786,1.341640786,1.224744871,-1.463850109,74.17825383,29.04649379,23.01947179,0.904186927,,,,,,,19717.95869,904.1869267
827,0.283980917,-1.341640786,1.341640786,1.224744871,-1.463850109,74.9901203,29.88328879,23.01947179,1.058208941,,,,,,,22368.697,1058.208941
828,0.709952293,-1.341640786,1.341640786,1.224744871,-1.463850109,74.37159879,29.88946324,23.01947179,1.037997307,,,,,,,22368.697,1037.997307
829,-0.141990459,-1.341640786,-1.341640786,-1.224744871,-0.878310066,57.97920001,41.62190219,17.49987165,1.026319261,,,,,,,22368.697,1026.319261
830,0.283980917,-1.341640786,-1.341640786,-1.224744871,-0.878310066,56.73423514,40.24685436,17.49987165,0.699350427,,,,,,,17327.29571,699.3504269
831,0.709952293,-1.341640786,-1.341640786,-1.224744871,-0.878310066,60.86998379,48.18877793,17.49987165,0.691279239,,,,,,,17327.29571,691.2792388
832,-0.141990459,-1.341640786,-1.341640786,0,-0.878310066,82.06662364,34.87212364,20.10736863,0.679801226,,,,,,,17327.29571,679.8012264
833,0.283980917,-1.341640786,-1.341640786,0,-0.878310066,78.40836032,33.92811144,20.10736863,0.781837717,,,,,,,19912.69334,781.8377172
834,0.709952293,-1.341640786,-1.341640786,0,-0.878310066,76.07704319,38.17981229,20.10736863,0.771051915,,,,,,,19912.69334,771.0519148
835,-0.141990459,-1.341640786,-1.341640786,1.224744871,-0.878310066,84.78692378,43.42785218,22.80262232,0.762785095,,,,,,,19912.69334,762.7850953
836,0.283980917,-1.341640786,-1.341640786,1.224744871,-0.878310066,89.32792302,48.55450869,22.80262232,0.876283295,,,,,,,22585.69814,876.2832947
837,0.709952293,-1.341640786,-1.341640786,1.224744871,-0.878310066,85.09819211,60.21454536,22.80262232,0.856413008,,,,,,,22585.69814,856.4130085
838,-0.141990459,-1.341640786,-0.447213595,-1.224744871,-0.878310066,62.29882869,24.92419276,17.67240468,0.846856404,,,,,,,22585.69814,846.8564044
839,0.283980917,-1.341640786,-0.447213595,-1.224744871,-0.878310066,60.01481021,27.25434261,17.67240468,0.620134013,,,,,,,17499.87165,620.134013
840,0.709952293,-1.341640786,-0.447213595,-1.224744871,-0.878310066,60.65750438,30.62738079,17.67240468,0.611712575,,,,,,,17499.87165,611.7125752
841,-0.141990459,-1.341640786,-0.447213595,0,-0.878310066,71.00870146,28.94262929,20.30198629,0.601386464,,,,,,,17499.87165,601.3864639
842,0.283980917,-1.341640786,-0.447213595,0,-0.878310066,78.03683415,37.50199133,20.30198629,0.691074813,,,,,,,20107.36863,691.0748128
843,0.709952293,-1.341640786,-0.447213595,0,-0.878310066,75.07983653,38.11652533,20.30198629,0.680680153,,,,,,,20107.36863,680.6801525
844,-0.141990459,-1.341640786,-0.447213595,1.224744871,-0.878310066,89.86854237,41.64183917,23.01947179,0.671183881,,,,,,,20107.36863,671.183881
845,0.283980917,-1.341640786,-0.447213595,1.224744871,-0.878310066,84.19175329,43.21590635,23.01947179,0.76512859,,,,,,,22802.62232,765.1285897
846,0.709952293,-1.341640786,-0.447213595,1.224744871,-0.878310066,80.94720328,45.87644871,23.01947179,0.75553237,,,,,,,22802.62232,755.5323704
847,-0.141990459,-1.341640786,0.447213595,-1.224744871,-0.878310066,65.18808167,22.32246615,17.84489606,0.74383376,,,,,,,22802.62232,743.8337598
848,0.283980917,-1.341640786,0.447213595,-1.224744871,-0.878310066,65.06631246,26.53727264,17.84489606,0.559643689,,,,,,,17672.40468,559.6436891
849,0.709952293,-1.341640786,0.447213595,-1.224744871,-0.878310066,65.53562258,25.21279431,17.84489606,0.549180119,,,,,,,17672.40468,549.1801193
850,-0.141990459,-1.341640786,0.447213595,0,-0.878310066,71.40722204,25.35254941,20.496548,0.541194942,,,,,,,17672.40468,541.1949418
851,0.283980917,-1.341640786,0.447213595,0,-0.878310066,72.22221071,25.04836957,20.496548,0.621823975,,,,,,,20301.98629,621.8239748
852,0.709952293,-1.341640786,0.447213595,0,-0.878310066,74.20405196,30.43774055,20.496548,0.611159725,,,,,,,20301.98629,611.1597249
853,-0.141990459,-1.341640786,0.447213595,1.224744871,-0.878310066,80.52470057,31.36448223,23.23624866,0.60105537,,,,,,,20301.98629,601.0553702
854,0.283980917,-1.341640786,0.447213595,1.224744871,-0.878310066,83.03146165,38.91255849,23.23624866,0.887758938,,,,,,,17499.87165,887.7589376
855,0.709952293,-1.341640786,0.447213595,1.224744871,-0.878310066,77.33276746,38.58767415,23.23624866,0.889048859,,,,,,,17499.87165,889.0488586
856,-0.141990459,-1.341640786,1.341640786,-1.224744871,-0.878310066,64.06972243,18.26369357,18.01734701,0.880930081,,,,,,,17499.87165,880.9300811
857,0.283980917,-1.341640786,1.341640786,-1.224744871,-0.878310066,67.52643248,22.2585117,18.01734701,1.004137497,,,,,,,20107.36863,1004.137497
858,0.709952293,-1.341640786,1.341640786,-1.224744871,-0.878310066,65.51682738,21.59059321,18.01734701,0.995326134,,,,,,,20107.36863,995.3261336
859,-0.141990459,-1.341640786,1.341640786,0,-0.878310066,71.42591195,25.48272902,20.69105537,0.986103298,,,,,,,20107.36863,986.1032983
860,0.283980917,-1.341640786,1.341640786,0,-0.878310066,72.06407115,21.06569188,20.69105537,1.120981621,,,,,,,22802.62232,1120.981621
861,0.709952293,-1.341640786,1.341640786,0,-0.878310066,69.2720173,21.31166173,20.69105537,1.110491183,,,,,,,22802.62232,1110.491183
862,-0.141990459,-1.341640786,1.341640786,1.224744871,-0.878310066,82.33286493,22.26851074,23.45295499,1.099054687,,,,,,,22802.62232,1099.054687
863,0.283980917,-1.341640786,1.341640786,1.224744871,-0.878310066,78.80775606,24.75860587,23.45295499,0.766599014,,,,,,,17672.40468,766.5990136
864,0.709952293,-1.341640786,1.341640786,1.224744871,-0.878310066,79.0572624,24.13179404,23.45295499,0.760283434,,,,,,,17672.40468,760.2834338
865,-0.141990459,-1.341640786,-1.341640786,-1.224744871,-0.292770022,78.67456842,31.7005268,17.84489606,0.754096139,,,,,,,17672.40468,754.0961394
866,0.283980917,-1.341640786,-1.341640786,-1.224744871,-0.292770022,79.72845497,37.21740452,17.84489606,0.859590528,,,,,,,20301.98629,859.5905284
867,0.709952293,-1.341640786,-1.341640786,-1.224744871,-0.292770022,77.64180825,40.72254002,17.84489606,0.849051931,,,,,,,20301.98629,849.0519309
868,-0.141990459,-1.341640786,-1.341640786,0,-0.292770022,75.97549634,36.67705164,20.496548,0.842983074,,,,,,,20301.98629,842.9830739
869,0.283980917,-1.341640786,-1.341640786,0,-0.292770022,82.39183449,48.22658437,20.496548,0.951043078,,,,,,,23019.47179,951.0430779
870,0.709952293,-1.341640786,-1.341640786,0,-0.292770022,76.71811205,50.83406762,20.496548,0.943562685,,,,,,,23019.47179,943.562685
871,-0.141990459,-1.341640786,-1.341640786,1.224744871,-0.292770022,87.39825304,50.17091826,23.23624866,0.930806923,,,,,,,23019.47179,930.8069228
872,0.283980917,-1.341640786,-1.341640786,1.224744871,-0.292770022,92.13836135,49.39191711,23.23624866,0.689628753,,,,,,,17844.89606,689.6287534
873,0.709952293,-1.341640786,-1.341640786,1.224744871,-0.292770022,87.0516071,57.94672451,23.23624866,0.676966666,,,,,,,17844.89606,676.9666662
874,-0.141990459,-1.341640786,-0.447213595,-1.224744871,-0.292770022,73.14471739,26.31786619,18.01734701,0.667045941,,,,,,,17844.89606,667.045941
875,0.283980917,-1.341640786,-0.447213595,-1.224744871,-0.292770022,74.19502377,31.04146827,18.01734701,0.757326642,,,,,,,20496.548,757.3266417
876,0.709952293,-1.341640786,-0.447213595,-1.224744871,-0.292770022,75.46763572,35.43443308,18.01734701,0.749485849,,,,,,,20496.548,749.4858492
877,-0.141990459,-1.341640786,-0.447213595,0,-0.292770022,74.74466222,27.34095667,20.69105537,0.73816405,,,,,,,20496.548,738.1640501
878,0.283980917,-1.341640786,-0.447213595,0,-0.292770022,76.01842421,30.31436992,20.69105537,0.83976202,,,,,,,23236.24866,839.7620203
879,0.709952293,-1.341640786,-0.447213595,0,-0.292770022,74.84450567,33.97918306,20.69105537,0.828057675,,,,,,,23236.24866,828.0576746
880,-0.141990459,-1.341640786,-0.447213595,1.224744871,-0.292770022,94.80502259,29.28909778,23.45295499,0.815126883,,,,,,,23236.24866,815.126883
881,0.283980917,-1.341640786,-0.447213595,1.224744871,-0.292770022,91.40800807,36.7816167,23.45295499,0.627337197,,,,,,,18017.34701,627.3371974
882,0.709952293,-1.341640786,-0.447213595,1.224744871,-0.292770022,85.63871079,38.10462804,23.45295499,0.615868391,,,,,,,18017.34701,615.8683912
883,-0.141990459,-1.341640786,0.447213595,-1.224744871,-0.292770022,71.10070129,18.8823236,18.1897587,0.608115996,,,,,,,18017.34701,608.1159964
884,0.283980917,-1.341640786,0.447213595,-1.224744871,-0.292770022,65.89360191,24.02562859,18.1897587,0.686340918,,,,,,,20691.05537,686.3409182
885,0.709952293,-1.341640786,0.447213595,-1.224744871,-0.292770022,68.19190125,26.14960811,18.1897587,0.678961525,,,,,,,20691.05537,678.9615253
886,-0.141990459,-1.341640786,0.447213595,0,-0.292770022,82.61527235,22.23678699,20.88550993,0.666886119,,,,,,,20691.05537,666.8861189
887,0.283980917,-1.341640786,0.447213595,0,-0.292770022,85.5734674,28.13438017,20.88550993,0.760063293,,,,,,,23452.95499,760.0632934
888,0.709952293,-1.341640786,0.447213595,0,-0.292770022,88.28083053,35.4870603,20.88550993,0.75100847,,,,,,,23452.95499,751.0084699
889,-0.141990459,-1.341640786,0.447213595,1.224744871,-0.292770022,94.77235307,30.69817803,23.66959277,0.738583092,,,,,,,23452.95499,738.5830915
890,0.283980917,-1.341640786,0.447213595,1.224744871,-0.292770022,94.32812376,31.36618232,23.66959277,0.969273105,,,,,,,17844.89606,969.2731053
891,0.709952293,-1.341640786,0.447213595,1.224744871,-0.292770022,93.84842754,34.29108381,23.66959277,0.9621807,,,,,,,17844.89606,962.1807003
892,-0.141990459,-1.341640786,1.341640786,-1.224744871,-0.292770022,73.20980154,19.10094642,18.36213224,0.953412935,,,,,,,17844.89606,953.412935
893,0.283980917,-1.341640786,1.341640786,-1.224744871,-0.292770022,72.90467632,22.67964704,18.36213224,1.079393178,,,,,,,20496.548,1079.393178
894,0.709952293,-1.341640786,1.341640786,-1.224744871,-0.292770022,67.93190078,21.8028486,18.36213224,1.074636609,,,,,,,20496.548,1074.636609
895,-0.141990459,-1.341640786,1.341640786,0,-0.292770022,80.27193913,17.17763032,21.07991317,1.057254956,,,,,,,20496.548,1057.254956
896,0.283980917,-1.341640786,1.341640786,0,-0.292770022,75.52302333,22.36147549,21.07991317,1.219162936,,,,,,,23236.24866,1219.162936
897,0.709952293,-1.341640786,1.341640786,0,-0.292770022,75.27213024,26.11818185,21.07991317,1.211216832,,,,,,,23236.24866,1211.216832
898,-0.141990459,-1.341640786,1.341640786,1.224744871,-0.292770022,85.99782085,23.17135465,23.8861639,1.186925391,,,,,,,23236.24866,1186.925391
899,0.283980917,-1.341640786,1.341640786,1.224744871,-0.292770022,86.72532472,23.28302219,23.8861639,0.844886519,,,,,,,18017.34701,844.8865187
900,0.709952293,-1.341640786,1.341640786,1.224744871,-0.292770022,84.39058155,30.22159098,23.8861639,0.839018261,,,,,,,18017.34701,839.0182615
901,-0.141990459,-1.341640786,-1.341640786,-1.224744871,0.292770022,79.23808768,39.54854413,18.1897587,0.830865835,,,,,,,18017.34701,830.8658355
902,0.283980917,-1.341640786,-1.341640786,-1.224744871,0.292770022,77.46454627,40.16240067,18.1897587,0.93407737,,,,,,,20691.05537,934.0773697
903,0.709952293,-1.341640786,-1.341640786,-1.224744871,0.292770022,78.61602412,42.89707871,18.1897587,0.928860008,,,,,,,20691.05537,928.8600081
904,-0.141990459,-1.341640786,-1.341640786,0,0.292770022,89.95657883,31.89117919,20.88550993,0.919066941,,,,,,,20691.05537,919.0669411
905,0.283980917,-1.341640786,-1.341640786,0,0.292770022,92.27145828,45.67116754,20.88550993,1.035362662,,,,,,,23452.95499,1035.362662
906,0.709952293,-1.341640786,-1.341640786,0,0.292770022,92.80306911,40.91304881,20.88550993,1.026481279,,,,,,,23452.95499,1026.481279
907,-0.141990459,-1.341640786,-1.341640786,1.224744871,0.292770022,100.7792413,47.19804604,23.66959277,1.019136696,,,,,,,23452.95499,1019.136696
908,0.283980917,-1.341640786,-1.341640786,1.224744871,0.292770022,101.7257747,50.71938397,23.66959277,0.758832643,,,,,,,18189.7587,758.8326427
909,0.709952293,-1.341640786,-1.341640786,1.224744871,0.292770022,96.93210514,53.19812908,23.66959277,0.753610816,,,,,,,18189.7587,753.6108163
910,-0.141990459,-1.341640786,-0.447213595,-1.224744871,0.292770022,80.70718213,27.37308682,18.36213224,0.744064526,,,,,,,18189.7587,744.0645264
911,0.283980917,-1.341640786,-0.447213595,-1.224744871,0.292770022,78.86328251,32.43930828,18.36213224,0.834236362,,,,,,,20885.50993,834.2363624
912,0.709952293,-1.341640786,-0.447213595,-1.224744871,0.292770022,79.59264663,35.40649481,18.36213224,0.830592333,,,,,,,20885.50993,830.5923333
913,-0.141990459,-1.341640786,-0.447213595,0,0.292770022,95.94080442,29.65071799,21.07991317,0.824579637,,,,,,,20885.50993,824.5796369
914,0.283980917,-1.341640786,-0.447213595,0,0.292770022,93.12919974,35.95588675,21.07991317,0.919365811,,,,,,,23669.59277,919.3658115
