Data number,Slot opening width Bs0 (mm),Axial length of permanent magnet/moving pole distance a,Air gap thickness gap (mm),Coil radial width rcoil (mm),Permanent magnet radial length rpm (mm),Average thrust (N),Thrust fluctuation (N),Average copper loss (W)
804,0.709952293,-1.341640786,-0.447213595,-1.224744871,-0.292770022,75.46763572,35.43443308,18.01734701
805,-0.141990459,-1.341640786,-0.447213595,0,-0.292770022,74.74466222,27.34095667,20.69105537
806,0.283980917,-1.341640786,-0.447213595,0,-0.292770022,76.01842421,30.31436992,20.69105537
807,0.709952293,-1.341640786,-0.447213595,0,-0.292770022,74.84450567,33.97918306,20.69105537
808,-0.141990459,-1.341640786,-0.447213595,1.224744871,-0.292770022,94.80502259,29.28909778,23.45295499
809,0.283980917,-1.341640786,-0.447213595,1.224744871,-0.292770022,91.40800807,36.7816167,23.45295499
810,0.709952293,-1.341640786,-0.447213595,1.224744871,-0.292770022,85.63871079,38.10462804,23.45295499
811,-0.141990459,-1.341640786,0.447213595,-1.224744871,-0.292770022,71.10070129,18.8823236,18.1897587
812,0.283980917,-1.341640786,0.447213595,-1.224744871,-0.292770022,65.89360191,24.02562859,18.1897587
813,0.709952293,-1.341640786,0.447213595,-1.224744871,-0.292770022,68.19190125,26.14960811,18.1897587
814,-0.141990459,-1.341640786,0.447213595,0,-0.292770022,82.61527235,22.23678699,20.88550993
815,0.283980917,-1.341640786,0.447213595,0,-0.292770022,85.5734674,28.13438017,20.88550993
816,0.709952293,-1.341640786,0.447213595,0,-0.292770022,88.28083053,35.4870603,20.88550993
817,-0.141990459,-1.341640786,0.447213595,1.224744871,-0.292770022,94.77235307,30.69817803,23.66959277
818,0.283980917,-1.341640786,0.447213595,1.224744871,-0.292770022,94.32812376,31.36618232,23.66959277
819,0.709952293,-1.341640786,0.447213595,1.224744871,-0.292770022,93.84842754,34.29108381,23.66959277
820,-0.141990459,-1.341640786,1.341640786,-1.224744871,-0.292770022,73.20980154,19.10094642,18.36213224
821,0.283980917,-1.341640786,1.341640786,-1.224744871,-0.292770022,72.90467632,22.67964704,18.36213224
822,0.709952293,-1.341640786,1.341640786,-1.224744871,-0.292770022,67.93190078,21.8028486,18.36213224
823,-0.141990459,-1.341640786,1.341640786,0,-0.292770022,80.27193913,17.17763032,21.07991317
824,0.283980917,-1.341640786,1.341640786,0,-0.292770022,75.52302333,22.36147549,21.07991317
825,0.709952293,-1.341640786,1.341640786,0,-0.292770022,75.27213024,26.11818185,21.07991317
826,-0.141990459,-1.341640786,1.341640786,1.224744871,-0.292770022,85.99782085,23.17135465,23.8861639
827,0.283980917,-1.341640786,1.341640786,1.224744871,-0.292770022,86.72532472,23.28302219,23.8861639
828,0.709952293,-1.341640786,1.341640786,1.224744871,-0.292770022,84.39058155,30.22159098,23.8861639
829,-0.141990459,-1.341640786,-1.341640786,-1.224744871,0.292770022,79.23808768,39.54854413,18.1897587
830,0.283980917,-1.341640786,-1.341640786,-1.224744871,0.292770022,77.46454627,40.16240067,18.1897587
831,0.709952293,-1.341640786,-1.341640786,-1.224744871,0.292770022,78.61602412,42.89707871,18.1897587
832,-0.141990459,-1.341640786,-1.341640786,0,0.292770022,89.95657883,31.89117919,20.88550993
833,0.283980917,-1.341640786,-1.341640786,0,0.292770022,92.27145828,45.67116754,20.88550993
834,0.709952293,-1.341640786,-1.341640786,0,0.292770022,92.80306911,40.91304881,20.88550993
835,-0.141990459,-1.341640786,-1.341640786,1.224744871,0.292770022,100.7792413,47.19804604,23.66959277
836,0.283980917,-1.341640786,-1.341640786,1.224744871,0.292770022,101.7257747,50.71938397,23.66959277
837,0.709952293,-1.341640786,-1.341640786,1.224744871,0.292770022,96.93210514,53.19812908,23.66959277
838,-0.141990459,-1.341640786,-0.447213595,-1.224744871,0.292770022,80.70718213,27.37308682,18.36213224
839,0.283980917,-1.341640786,-0.447213595,-1.224744871,0.292770022,78.86328251,32.43930828,18.36213224
840,0.709952293,-1.341640786,-0.447213595,-1.224744871,0.292770022,79.59264663,35.40649481,18.36213224
841,-0.141990459,-1.341640786,-0.447213595,0,0.292770022,95.94080442,29.65071799,21.07991317
842,0.283980917,-1.341640786,-0.447213595,0,0.292770022,93.12919974,35.95588675,21.07991317
843,0.709952293,-1.341640786,-0.447213595,0,0.292770022,94.79936946,38.79863424,21.07991317
844,-0.141990459,-1.341640786,-0.447213595,1.224744871,0.292770022,94.02276523,31.98428772,23.8861639
845,0.283980917,-1.341640786,-0.447213595,1.224744871,0.292770022,94.67117374,37.90794224,23.8861639
846,0.709952293,-1.341640786,-0.447213595,1.224744871,0.292770022,89.6304432,45.319069,23.8861639
847,-0.141990459,-1.341640786,0.447213595,-1.224744871,0.292770022,76.89554811,26.54166364,18.53446871
848,0.283980917,-1.341640786,0.447213595,-1.224744871,0.292770022,72.00369729,27.42258579,18.53446871
849,0.709952293,-1.341640786,0.447213595,-1.224744871,0.292770022,73.45772304,31.65236219,18.53446871
850,-0.141990459,-1.341640786,0.447213595,0,0.292770022,84.52176655,36.76360443,21.27426653
851,0.283980917,-1.341640786,0.447213595,0,0.292770022,87.89965649,38.79954131,21.27426653
852,0.709952293,-1.341640786,0.447213595,0,0.292770022,93.25725879,46.38091131,21.27426653
853,-0.141990459,-1.341640786,0.447213595,1.224744871,0.292770022,91.30711974,29.74116384,24.1026702
854,0.283980917,-1.341640786,0.447213595,1.224744871,0.292770022,94.95432138,34.06761102,24.1026702
855,0.709952293,-1.341640786,0.447213595,1.224744871,0.292770022,91.75935069,33.28088016,24.1026702
856,-0.141990459,-1.341640786,1.341640786,-1.224744871,0.292770022,76.52800027,30.96759995,18.70676915
857,0.283980917,-1.341640786,1.341640786,-1.224744871,0.292770022,76.32167327,31.49221397,18.70676915
858,0.709952293,-1.341640786,1.341640786,-1.224744871,0.292770022,68.54607576,28.44457349,18.70676915
859,-0.141990459,-1.341640786,1.341640786,0,0.292770022,80.92010095,31.94739177,21.46857138
860,0.283980917,-1.341640786,1.341640786,0,0.292770022,80.6946012,33.73473884,21.46857138
861,0.709952293,-1.341640786,1.341640786,0,0.292770022,85.01744841,34.53291857,21.46857138
862,-0.141990459,-1.341640786,1.341640786,1.224744871,0.292770022,85.98327984,21.89538884,24.31911344
863,0.283980917,-1.341640786,1.341640786,1.224744871,0.292770022,86.77704221,36.58250648,24.31911344
864,0.709952293,-1.341640786,1.341640786,1.224744871,0.292770022,86.56581617,32.41928063,24.31911344
865,-0.141990459,-1.341640786,-1.341640786,-1.224744871,0.878310066,83.38173359,46.0980913,18.53446871
866,0.283980917,-1.341640786,-1.341640786,-1.224744871,0.878310066,84.31299183,49.52327062,18.53446871
867,0.709952293,-1.341640786,-1.341640786,-1.224744871,0.878310066,84.88128255,52.06280125,18.53446871
868,-0.141990459,-1.341640786,-1.341640786,0,0.878310066,87.93601233,60.02710131,21.27426653
869,0.283980917,-1.341640786,-1.341640786,0,0.878310066,92.37643235,58.78879363,21.27426653
870,0.709952293,-1.341640786,-1.341640786,0,0.878310066,99.95773672,55.34557432,21.27426653
871,-0.141990459,-1.341640786,-1.341640786,1.224744871,0.878310066,101.8366843,38.34137124,24.1026702
872,0.283980917,-1.341640786,-1.341640786,1.224744871,0.878310066,112.656197,44.53940164,24.1026702
873,0.709952293,-1.341640786,-1.341640786,1.224744871,0.878310066,108.1026008,44.00944444,24.1026702
874,-0.141990459,-1.341640786,-0.447213595,-1.224744871,0.878310066,85.20291966,36.92920654,18.70676915
875,0.283980917,-1.341640786,-0.447213595,-1.224744871,0.878310066,85.66396069,38.97309467,18.70676915
876,0.709952293,-1.341640786,-0.447213595,-1.224744871,0.878310066,83.86792761,41.97956133,18.70676915
877,-0.141990459,-1.341640786,-0.447213595,0,0.878310066,91.99555296,35.03229001,21.46857138
878,0.283980917,-1.341640786,-0.447213595,0,0.878310066,103.0813202,48.31183388,21.46857138
879,0.709952293,-1.341640786,-0.447213595,0,0.878310066,106.8528468,52.72841111,21.46857138
880,-0.141990459,-1.341640786,-0.447213595,1.224744871,0.878310066,103.9878203,27.75830295,24.31911344
881,0.283980917,-1.341640786,-0.447213595,1.224744871,0.878310066,106.7365526,33.58926669,24.31911344
882,0.709952293,-1.341640786,-0.447213595,1.224744871,0.878310066,110.3196001,32.9717968,24.31911344
883,-0.141990459,-1.341640786,0.447213595,-1.224744871,0.878310066,80.55035865,23.17325445,18.87903457
884,0.283980917,-1.341640786,0.447213595,-1.224744871,0.878310066,83.33209888,27.24949641,18.87903457
885,0.709952293,-1.341640786,0.447213595,-1.224744871,0.878310066,79.94658245,40.28108316,18.87903457
886,-0.141990459,-1.341640786,0.447213595,0,0.878310066,91.49786673,25.65842114,21.66282905
887,0.283980917,-1.341640786,0.447213595,0,0.878310066,93.89350651,28.35904092,21.66282905
888,0.709952293,-1.341640786,0.447213595,0,0.878310066,96.65785801,31.66150937,21.66282905
889,-0.141990459,-1.341640786,0.447213595,1.224744871,0.878310066,104.9806789,27.28978011,24.53549533
890,0.283980917,-1.341640786,0.447213595,1.224744871,0.878310066,100.2517474,33.72740241,24.53549533
891,0.709952293,-1.341640786,0.447213595,1.224744871,0.878310066,100.0661907,37.21301496,24.53549533
892,-0.141990459,-1.341640786,1.341640786,-1.224744871,0.878310066,95.05718113,25.75978034,19.05126592
893,0.283980917,-1.341640786,1.341640786,-1.224744871,0.878310066,90.75579813,31.25316735,19.05126592
894,0.709952293,-1.341640786,1.341640786,-1.224744871,0.878310066,90.11948413,31.13729014,19.05126592
895,-0.141990459,-1.341640786,1.341640786,0,0.878310066,91.93652949,27.18764472,21.85704081
896,0.283980917,-1.341640786,1.341640786,0,0.878310066,93.67995665,31.87218942,21.85704081
897,0.709952293,-1.341640786,1.341640786,0,0.878310066,95.89037664,34.7045729,21.85704081
898,-0.141990459,-1.341640786,1.341640786,1.224744871,0.878310066,103.8744418,25.42582968,24.75181749
899,0.283980917,-1.341640786,1.341640786,1.224744871,0.878310066,102.039088,28.64408247,24.75181749
900,0.709952293,-1.341640786,1.341640786,1.224744871,0.878310066,108.1184047,26.46246788,24.75181749
901,-0.141990459,-1.341640786,-1.341640786,-1.224744871,1.463850109,91.29134373,57.31052801,18.87903457
902,0.283980917,-1.341640786,-1.341640786,-1.224744871,1.463850109,86.52411807,45.56774167,18.87903457
903,0.709952293,-1.341640786,-1.341640786,-1.224744871,1.463850109,91.12410284,42.95953086,18.87903457
904,-0.141990459,-1.341640786,-1.341640786,0,1.463850109,102.1515326,61.26686409,21.66282905
905,0.283980917,-1.341640786,-1.341640786,0,1.463850109,96.74229537,67.29331867,21.66282905
906,0.709952293,-1.341640786,-1.341640786,0,1.463850109,109.7590695,47.21527779,21.66282905
907,-0.141990459,-1.341640786,-1.341640786,1.224744871,1.463850109,107.1439879,49.59266266,24.53549533
908,0.283980917,-1.341640786,-1.341640786,1.224744871,1.463850109,114.9549296,52.65843151,24.53549533
909,0.709952293,-1.341640786,-1.341640786,1.224744871,1.463850109,112.9623262,60.4010395,24.53549533
910,-0.141990459,-1.341640786,-0.447213595,-1.224744871,1.463850109,91.44497947,33.90548464,19.05126592
911,0.283980917,-1.341640786,-0.447213595,-1.224744871,1.463850109,101.0657257,31.10563154,19.05126592
912,0.709952293,-1.341640786,-0.447213595,-1.224744871,1.463850109,100.8729066,34.11704832,19.05126592
913,-0.141990459,-1.341640786,-0.447213595,0,1.463850109,101.4842603,34.71061097,21.85704081
914,0.283980917,-1.341640786,-0.447213595,0,1.463850109,105.6287326,41.11975122,21.85704081
915,0.709952293,-1.341640786,-0.447213595,0,1.463850109,103.833448,40.42360665,21.85704081
916,-0.141990459,-1.341640786,-0.447213595,1.224744871,1.463850109,112.9539573,49.56202763,24.75181749
917,0.283980917,-1.341640786,-0.447213595,1.224744871,1.463850109,109.5959607,50.1737579,24.75181749
918,0.709952293,-1.341640786,-0.447213595,1.224744871,1.463850109,108.1386348,48.86019393,24.75181749
919,-0.141990459,-1.341640786,0.447213595,-1.224744871,1.463850109,97.16076462,32.7272044,19.22346413
920,0.283980917,-1.341640786,0.447213595,-1.224744871,1.463850109,96.59932132,33.45469245,19.22346413
921,0.709952293,-1.341640786,0.447213595,-1.224744871,1.463850109,87.44064112,37.46072701,19.22346413
922,-0.141990459,-1.341640786,0.447213595,0,1.463850109,99.29322707,34.5027374,22.0512079
923,0.283980917,-1.341640786,0.447213595,0,1.463850109,101.4952854,40.30829869,22.0512079
924,0.709952293,-1.341640786,0.447213595,0,1.463850109,102.7688915,42.67552903,22.0512079
925,-0.141990459,-1.341640786,0.447213595,1.224744871,1.463850109,107.2211711,35.65362527,24.96808152
926,0.283980917,-1.341640786,0.447213595,1.224744871,1.463850109,104.7038625,36.94053169,24.96808152
927,0.709952293,-1.341640786,0.447213595,1.224744871,1.463850109,106.3755838,39.283097,24.96808152
928,-0.141990459,-1.341640786,1.341640786,-1.224744871,1.463850109,91.54563923,34.97824277,19.3956301
929,0.283980917,-1.341640786,1.341640786,-1.224744871,1.463850109,92.14346752,40.36147962,19.3956301
930,0.709952293,-1.341640786,1.341640786,-1.224744871,1.463850109,78.17970377,34.06467559,19.3956301
931,-0.141990459,-1.341640786,1.341640786,0,1.463850109,95.94296972,28.94035723,22.2453315
932,0.283980917,-1.341640786,1.341640786,0,1.463850109,101.0828214,30.37515549,22.2453315
933,0.709952293,-1.341640786,1.341640786,0,1.463850109,99.70405964,35.09299146,22.2453315
934,-0.141990459,-1.341640786,1.341640786,1.224744871,1.463850109,103.7834052,33.40706818,25.18428894
935,0.283980917,-1.341640786,1.341640786,1.224744871,1.463850109,105.6456489,36.68748668,25.18428894
936,0.709952293,-1.341640786,1.341640786,1.224744871,1.463850109,105.8473486,41.8823755,25.18428894
937,-0.141990459,-0.447213595,-1.341640786,-1.224744871,-1.463850109,66.02362205,38.57720893,17.15467555
938,-0.141990459,-0.447213595,-1.341640786,0,-1.463850109,76.81521896,30.62406404,19.71795869
939,0.283980917,-0.447213595,-1.341640786,0,-1.463850109,72.82199887,33.92439081,19.71795869
940,0.709952293,-0.447213595,-1.341640786,0,-1.463850109,73.62595736,49.97762587,19.71795869
941,-0.141990459,-0.447213595,-1.341640786,1.224744871,-1.463850109,82.86346768,38.35763347,22.368697
942,-0.141990459,-0.447213595,-0.447213595,-1.224744871,-1.463850109,67.03651447,31.33943974,17.32729571
943,0.283980917,-0.447213595,-0.447213595,-1.224744871,-1.463850109,66.44221357,29.40761586,17.32729571
944,0.709952293,-0.447213595,-0.447213595,-1.224744871,-1.463850109,67.56074381,34.22606498,17.32729571
945,-0.141990459,-0.447213595,-0.447213595,0,-1.463850109,73.03679052,38.81003223,19.91269334
946,0.283980917,-0.447213595,-0.447213595,0,-1.463850109,76.09193279,38.14968398,19.91269334
947,0.709952293,-0.447213595,-0.447213595,0,-1.463850109,72.70342318,37.34606417,19.91269334
948,-0.141990459,-0.447213595,-0.447213595,1.224744871,-1.463850109,79.01970771,32.40135156,22.58569814
949,0.283980917,-0.447213595,-0.447213595,1.224744871,-1.463850109,79.90626898,35.1857674,22.58569814
950,0.709952293,-0.447213595,-0.447213595,1.224744871,-1.463850109,77.98565999,40.03019853,22.58569814
951,-0.141990459,-0.447213595,0.447213595,-1.224744871,-1.463850109,58.65991636,19.83780681,17.49987165
952,0.283980917,-0.447213595,0.447213595,-1.224744871,-1.463850109,58.26560983,21.03527926,17.49987165
953,0.709952293,-0.447213595,0.447213595,-1.224744871,-1.463850109,60.32399812,22.63877477,17.49987165
954,-0.141990459,-0.447213595,0.447213595,0,-1.463850109,71.82733507,30.01873382,20.10736863
955,0.283980917,-0.447213595,0.447213595,0,-1.463850109,74.04537261,29.71615115,20.10736863
956,0.709952293,-0.447213595,0.447213595,0,-1.463850109,69.91404357,27.4606258,20.10736863
957,-0.141990459,-0.447213595,0.447213595,1.224744871,-1.463850109,74.12184151,20.53908607,22.80262232
958,0.283980917,-0.447213595,0.447213595,1.224744871,-1.463850109,72.41308706,24.21279008,22.80262232
959,0.709952293,-0.447213595,0.447213595,1.224744871,-1.463850109,72.84650966,21.55072885,22.80262232
960,-0.141990459,-0.447213595,1.341640786,-1.224744871,-1.463850109,66.93019351,21.72467037,17.67240468
961,-0.141990459,-0.447213595,1.341640786,0,-1.463850109,67.4792806,17.8570169,20.30198629
962,0.283980917,-0.447213595,1.341640786,0,-1.463850109,64.90309277,19.02184353,20.30198629
963,0.709952293,-0.447213595,1.341640786,0,-1.463850109,64.53759728,19.50742033,20.30198629
964,-0.141990459,-0.447213595,1.341640786,1.224744871,-1.463850109,66.94449349,17.81593885,23.01947179
965,-0.141990459,-0.447213595,-1.341640786,-1.224744871,-0.878310066,69.94656696,27.64737335,17.49987165
966,-0.141990459,-0.447213595,-1.341640786,0,-0.878310066,88.25269958,34.13117639,20.10736863
967,0.283980917,-0.447213595,-1.341640786,0,-0.878310066,86.67446459,37.05568019,20.10736863
968,0.709952293,-0.447213595,-1.341640786,0,-0.878310066,84.69752035,45.98374747,20.10736863
969,-0.141990459,-0.447213595,-1.341640786,1.224744871,-0.878310066,88.29957857,32.76936768,22.80262232
970,-0.141990459,-0.447213595,-0.447213595,-1.224744871,-0.878310066,71.19962085,28.51630644,17.67240468
971,0.283980917,-0.447213595,-0.447213595,-1.224744871,-0.878310066,71.2576049,31.36074172,17.67240468
972,0.709952293,-0.447213595,-0.447213595,-1.224744871,-0.878310066,68.92591063,39.77745336,17.67240468
973,-0.141990459,-0.447213595,-0.447213595,0,-0.878310066,81.71509982,29.40304731,20.30198629
974,0.283980917,-0.447213595,-0.447213595,0,-0.878310066,83.83695219,34.62764087,20.30198629
975,0.709952293,-0.447213595,-0.447213595,0,-0.878310066,77.76443017,34.95240772,20.30198629
976,-0.141990459,-0.447213595,-0.447213595,1.224744871,-0.878310066,87.94675323,31.23642581,23.01947179
977,0.283980917,-0.447213595,-0.447213595,1.224744871,-0.878310066,88.46955691,34.20566643,23.01947179
978,0.709952293,-0.447213595,-0.447213595,1.224744871,-0.878310066,80.55351888,36.09189112,23.01947179
979,-0.141990459,-0.447213595,0.447213595,-1.224744871,-0.878310066,67.77291764,19.51919936,17.84489606
980,0.283980917,-0.447213595,0.447213595,-1.224744871,-0.878310066,63.8085944,21.89437974,17.84489606
981,0.709952293,-0.447213595,0.447213595,-1.224744871,-0.878310066,66.80579061,22.69683884,17.84489606
982,-0.141990459,-0.447213595,0.447213595,0,-0.878310066,79.33690933,24.29314152,20.496548
983,0.283980917,-0.447213595,0.447213595,0,-0.878310066,78.3647811,26.71735721,20.496548
984,0.709952293,-0.447213595,0.447213595,0,-0.878310066,81.79893331,30.21710968,20.496548
985,-0.141990459,-0.447213595,0.447213595,1.224744871,-0.878310066,82.74286177,39.02626803,23.23624866
986,0.283980917,-0.447213595,0.447213595,1.224744871,-0.878310066,84.85149177,39.07351454,23.23624866
987,0.709952293,-0.447213595,0.447213595,1.224744871,-0.878310066,87.98983749,41.95176084,23.23624866
988,-0.141990459,-0.447213595,1.341640786,-1.224744871,-0.878310066,73.03371837,20.04884899,18.01734701
989,-0.141990459,-0.447213595,1.341640786,0,-0.878310066,77.50040864,20.75880187,20.69105537
990,0.283980917,-0.447213595,1.341640786,0,-0.878310066,75.73060577,23.65478015,20.69105537
991,0.709952293,-0.447213595,1.341640786,0,-0.878310066,78.01396676,26.19153631,20.69105537
992,-0.141990459,-0.447213595,1.341640786,1.224744871,-0.878310066,82.14262144,31.7800322,23.45295499
993,-0.141990459,-0.447213595,-1.341640786,-1.224744871,-0.292770022,84.66803216,36.43071025,17.84489606
994,-0.141990459,-0.447213595,-1.341640786,0,-0.292770022,93.57028669,37.2305006,20.496548
995,0.283980917,-0.447213595,-1.341640786,0,-0.292770022,92.8405756,43.36539846,20.496548
996,0.709952293,-0.447213595,-1.341640786,0,-0.292770022,92.75901854,49.26597833,20.496548
997,-0.141990459,-0.447213595,-1.341640786,1.224744871,-0.292770022,103.2708666,53.06221685,23.23624866
998,-0.141990459,-0.447213595,-0.447213595,-1.224744871,-0.292770022,76.98338088,22.35153017,18.01734701
999,0.283980917,-0.447213595,-0.447213595,-1.224744871,-0.292770022,76.30241366,24.4819669,18.01734701
1000,0.709952293,-0.447213595,-0.447213595,-1.224744871,-0.292770022,77.0496937,31.44202256,18.01734701
1001,-0.141990459,-0.447213595,-0.447213595,0,-0.292770022,85.51389806,30.04955952,20.69105537
1002,0.283980917,-0.447213595,-0.447213595,0,-0.292770022,87.51200699,34.48395995,20.69105537
1003,0.709952293,-0.447213595,-0.447213595,0,-0.292770022,87.62568174,39.09433061,20.69105537
1004,-0.141990459,-0.447213595,-0.447213595,1.224744871,-0.292770022,100.4936317,52.44723016,23.45295499
1005,0.283980917,-0.447213595,-0.447213595,1.224744871,-0.292770022,97.37591392,43.92179687,23.45295499
1006,0.709952293,-0.447213595,-0.447213595,1.224744871,-0.292770022,99.21594266,45.12150543,23.45295499
1007,-0.141990459,-0.447213595,0.447213595,-1.224744871,-0.292770022,83.13109407,26.37549968,18.1897587
1008,0.283980917,-0.447213595,0.447213595,-1.224744871,-0.292770022,81.43008429,25.86339599,18.1897587
1009,0.709952293,-0.447213595,0.447213595,-1.224744871,-0.292770022,82.9518131,28.00338889,18.1897587
1010,-0.141990459,-0.447213595,0.447213595,0,-0.292770022,82.82346119,21.04616242,20.88550993
1011,0.283980917,-0.447213595,0.447213595,0,-0.292770022,82.95833256,26.60285935,20.88550993
1012,0.709952293,-0.447213595,0.447213595,0,-0.292770022,81.77312217,30.84540352,20.88550993
1013,-0.141990459,-0.447213595,0.447213595,1.224744871,-0.292770022,90.87677502,33.77652861,23.66959277
1014,0.283980917,-0.447213595,0.447213595,1.224744871,-0.292770022,93.25034639,35.47799361,23.66959277
1015,0.709952293,-0.447213595,0.447213595,1.224744871,-0.292770022,95.1239228,38.03099941,23.66959277
1016,-0.141990459,-0.447213595,1.341640786,-1.224744871,-0.292770022,83.18884899,35.552768,18.36213224
1017,-0.141990459,-0.447213595,1.341640786,0,-0.292770022,88.1714624,26.94195758,21.07991317
1018,0.283980917,-0.447213595,1.341640786,0,-0.292770022,85.75072304,26.16482074,21.07991317
1019,0.709952293,-0.447213595,1.341640786,0,-0.292770022,87.79273363,26.05595897,21.07991317
1020,-0.141990459,-0.447213595,1.341640786,1.224744871,-0.292770022,89.13373267,27.1206125,23.8861639
1021,-0.141990459,-0.447213595,-1.341640786,-1.224744871,0.292770022,82.54254761,29.48913489,18.1897587
1022,-0.141990459,-0.447213595,-1.341640786,0,0.292770022,97.11228808,39.28399724,20.88550993
1023,0.283980917,-0.447213595,-1.341640786,0,0.292770022,98.41281176,43.57314652,20.88550993
1024,0.709952293,-0.447213595,-1.341640786,0,0.292770022,99.63215211,51.41933557,20.88550993
1025,-0.141990459,-0.447213595,-1.341640786,1.224744871,0.292770022,115.4936092,46.93694508,23.66959277
1026,-0.141990459,-0.447213595,-0.447213595,-1.224744871,0.292770022,85.23382534,28.91422781,18.36213224
1027,0.283980917,-0.447213595,-0.447213595,-1.224744871,0.292770022,85.73796607,38.39035123,18.36213224
1028,0.709952293,-0.447213595,-0.447213595,-1.224744871,0.292770022,87.95804582,37.8432669,18.36213224
1029,-0.141990459,-0.447213595,-0.447213595,0,0.292770022,97.20464176,25.59414311,21.07991317
1030,0.283980917,-0.447213595,-0.447213595,0,0.292770022,98.17939084,31.07269485,21.07991317
1031,0.709952293,-0.447213595,-0.447213595,0,0.292770022,97.15089532,32.06006754,21.07991317
1032,-0.141990459,-0.447213595,-0.447213595,1.224744871,0.292770022,102.2788798,37.99608335,23.8861639
1033,0.283980917,-0.447213595,-0.447213595,1.224744871,0.292770022,104.9336351,39.51153108,23.8861639
1034,0.709952293,-0.447213595,-0.447213595,1.224744871,0.292770022,103.5295628,37.82289163,23.8861639
1035,-0.141990459,-0.447213595,0.447213595,-1.224744871,0.292770022,83.56129976,24.53443657,18.53446871
1036,0.283980917,-0.447213595,0.447213595,-1.224744871,0.292770022,84.51256713,26.91948748,18.53446871
1037,0.709952293,-0.447213595,0.447213595,-1.224744871,0.292770022,84.60183265,25.99944009,18.53446871
1038,-0.141990459,-0.447213595,0.447213595,0,0.292770022,96.58914579,30.387037,21.27426653
1039,0.283980917,-0.447213595,0.447213595,0,0.292770022,90.90224007,27.8973245,21.27426653
1040,0.709952293,-0.447213595,0.447213595,0,0.292770022,92.0046417,28.26018723,21.27426653
1041,-0.141990459,-0.447213595,0.447213595,1.224744871,0.292770022,97.7959358,31.92357747,24.1026702
1042,0.283980917,-0.447213595,0.447213595,1.224744871,0.292770022,98.75377278,25.99370086,24.1026702
1043,0.709952293,-0.447213595,0.447213595,1.224744871,0.292770022,95.74551618,26.33434029,24.1026702
1044,-0.141990459,-0.447213595,1.341640786,-1.224744871,0.292770022,79.99112063,15.0216522,18.70676915
1045,-0.141990459,-0.447213595,1.341640786,0,0.292770022,103.5999723,41.68386853,21.46857138
1046,0.283980917,-0.447213595,1.341640786,0,0.292770022,102.9640073,41.09559485,21.46857138
1047,0.709952293,-0.447213595,1.341640786,0,0.292770022,103.1151886,40.70902279,21.46857138
1048,-0.141990459,-0.447213595,1.341640786,1.224744871,0.292770022,93.60820959,23.69751004,24.31911344
1049,-0.141990459,-0.447213595,-1.341640786,-1.224744871,0.878310066,90.98686364,32.28173879,18.53446871
1050,-0.141990459,-0.447213595,-1.341640786,0,0.878310066,100.8231633,37.38777293,21.27426653
1051,0.283980917,-0.447213595,-1.341640786,0,0.878310066,100.3981516,42.49840257,21.27426653
1052,0.709952293,-0.447213595,-1.341640786,0,0.878310066,100.9939202,51.84680602,21.27426653
1053,-0.141990459,-0.447213595,-1.341640786,1.224744871,0.878310066,108.6107235,42.07401965,24.1026702
1054,-0.141990459,-0.447213595,-0.447213595,-1.224744871,0.878310066,91.72007097,33.08527521,18.70676915
1055,0.283980917,-0.447213595,-0.447213595,-1.224744871,0.878310066,93.74189253,36.57310269,18.70676915
1056,0.709952293,-0.447213595,-0.447213595,-1.224744871,0.878310066,91.34727919,41.40623873,18.70676915
1057,-0.141990459,-0.447213595,-0.447213595,0,0.878310066,97.34203274,33.25183029,21.46857138
1058,0.283980917,-0.447213595,-0.447213595,0,0.878310066,101.3021168,33.97707698,21.46857138
1059,0.709952293,-0.447213595,-0.447213595,0,0.878310066,103.5435152,41.31251487,21.46857138
1060,-0.141990459,-0.447213595,-0.447213595,1.224744871,0.878310066,102.6644634,39.49644324,24.31911344
1061,0.283980917,-0.447213595,-0.447213595,1.224744871,0.878310066,108.9935001,45.05823394,24.31911344
1062,0.709952293,-0.447213595,-0.447213595,1.224744871,0.878310066,106.9536279,50.0578355,24.31911344
1063,-0.141990459,-0.447213595,0.447213595,-1.224744871,0.878310066,85.73583631,27.67392292,18.87903457
1064,0.283980917,-0.447213595,0.447213595,-1.224744871,0.878310066,84.1823119,30.32046375,18.87903457
1065,0.709952293,-0.447213595,0.447213595,-1.224744871,0.878310066,84.7400613,28.88715225,18.87903457
1066,-0.141990459,-0.447213595,0.447213595,0,0.878310066,95.16412741,25.45952735,21.66282905
1067,0.283980917,-0.447213595,0.447213595,0,0.878310066,93.37874437,28.82126101,21.66282905
1068,0.709952293,-0.447213595,0.447213595,0,0.878310066,93.93449998,30.84173023,21.66282905
1069,-0.141990459,-0.447213595,0.447213595,1.224744871,0.878310066,103.0467689,23.20305333,24.53549533
1070,0.283980917,-0.447213595,0.447213595,1.224744871,0.878310066,104.7061714,26.46201888,24.53549533
1071,0.709952293,-0.447213595,0.447213595,1.224744871,0.878310066,104.9973484,35.56548594,24.53549533
1072,-0.141990459,-0.447213595,1.341640786,-1.224744871,0.878310066,85.79466904,14.36283286,19.05126592
1073,-0.141990459,-0.447213595,1.341640786,0,0.878310066,87.40539737,29.49466091,21.85704081
